,LAS_sens_nonElderly,LAS_spec_nonElderly,MATTS_sens_nonElderly,MATTS_spec_nonElderly,WMAS_sens_nonElderly,WMAS_spec_nonElderly,YAS_sens_nonElderly,YAS_spec_nonElderly,SWAST_sens_nonElderly,SWAST_spec_nonElderly,LAS_sens_Elderly,LAS_spec_Elderly,MATTS_sens_Elderly,MATTS_spec_Elderly,WMAS_sens_Elderly,WMAS_spec_Elderly,YAS_sens_Elderly,YAS_spec_Elderly,SWAST_sens_Elderly,SWAST_spec_Elderly
73,0.663185379,0.807183365,0.511749347,0.90926276,0.561357702,0.84120983,0.569190601,0.807183365,0.449086162,0.937618147,0.415472779,0.883878241,0.252148997,0.972942503,0.335243553,0.895152198,0.406876791,0.883878241,0.217765043,0.969560316
74,0.666666667,0.84180791,0.498687664,0.934086629,0.595800525,0.875706215,0.608923885,0.84180791,0.45144357,0.949152542,0.460490463,0.886075949,0.247956403,0.972382048,0.38147139,0.897583429,0.449591281,0.886075949,0.220708447,0.962025316
75,0.683544304,0.833655706,0.486075949,0.930367505,0.589873418,0.86073501,0.594936709,0.833655706,0.440506329,0.930367505,0.451895044,0.856662934,0.265306122,0.969764838,0.33819242,0.875699888,0.43148688,0.856662934,0.21574344,0.955207167
76,0.670673077,0.868951613,0.475961538,0.947580645,0.591346154,0.866935484,0.591346154,0.868951613,0.423076923,0.943548387,0.427184466,0.8802589,0.27184466,0.964401294,0.336569579,0.889967638,0.420711974,0.8802589,0.200647249,0.9600863
77,0.635416667,0.852272727,0.455729167,0.9375,0.5703125,0.867424242,0.565104167,0.852272727,0.403645833,0.950757576,0.418539326,0.871590909,0.264044944,0.9625,0.337078652,0.882954545,0.387640449,0.871590909,0.230337079,0.952272727
78,0.671018277,0.827977316,0.527415144,0.930056711,0.61618799,0.84120983,0.608355091,0.827977316,0.493472585,0.933837429,0.429333333,0.889663182,0.264,0.975609756,0.336,0.911730546,0.408,0.889663182,0.218666667,0.965156794
79,0.662269129,0.821763602,0.482849604,0.911819887,0.556728232,0.868667917,0.63060686,0.821763602,0.353562005,0.953095685,0.439678284,0.870220162,0.262734584,0.968713789,0.35924933,0.889918888,0.420911528,0.870220162,0.238605898,0.950173812
80,0.66507177,0.82388664,0.461722488,0.931174089,0.586124402,0.844129555,0.598086124,0.82388664,0.413875598,0.939271255,0.468144044,0.856,0.271468144,0.965714286,0.376731302,0.884571429,0.451523546,0.856,0.263157895,0.949714286
81,0.647201946,0.866267465,0.481751825,0.932135729,0.576642336,0.882235529,0.562043796,0.866267465,0.413625304,0.9500998,0.444759207,0.898074745,0.280453258,0.968289921,0.376770538,0.909399773,0.433427762,0.898074745,0.249291785,0.95583239
82,0.642857143,0.829588015,0.489417989,0.943820225,0.566137566,0.846441948,0.579365079,0.829588015,0.457671958,0.936329588,0.415977961,0.892325315,0.258953168,0.971363116,0.308539945,0.895761741,0.393939394,0.892325315,0.231404959,0.961053837
